Bug 1,Bug 2,Carbon,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
EA,PR2,Maltose,247.9306112,15124.14251,-29.63951558,-19.47615669966968,-148.1467160379561,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.7286059140580324,0.2582533144674926,1.6398755564620169,0.0056531287404293
PAr,PAg1,ArabinoseL,3887.042202,11540.84467,685.5277092,14.002234220766466,347.19937704179426,12335.053502387886,-3617.8105890062825,-1156.2145892128715,1.5779525775593926,-0.0142748062335358,-0.6443154712889336,-0.2220118218825399
PAg2,BI,Sorbitol,-1.069269825,2388.544346,781.7333831,-4.761089522898146,284.41233552818886,3025.109188570561,-4388.14781823144,-2140.1307152473296,-0.6309041661015486,-0.2015744697433372,-0.7807537139600523,0.0380225394363147
BI,SF1,Alanine,717.5358541,1824.987984,158.4080355,-34.7826426627247,-2.143781517580692,741.1054852498066,4315.9873925711045,13.794514649971838,-0.7807537139600523,0.0380225394363147,-0.7354472493977712,0.2471410927598533
RP2,EL,Glucose01,56.37414362,1252.450576,56.26884538,54.60571830595563,6.334410286751107,-3498.5210735170613,-668.5771724619559,-476.3321488083415,-0.7928518257374005,0.1173580381058817,-0.7347306548489613,-0.0440939376470185
SF1,PR1,Pyruvate,213.8763352,17472.52767,3732.636905,-3.1298641646621945,81.26703349126069,2948.202194327789,3875.839637567356,312.5572073877007,-0.7354472493977712,0.2471410927598533,1.62148647467857,-0.002116133365859
SF1,PAr,GlcNAc,295.099,13394.01339,1658.501736,95.00533638628156,-49.33398749232617,2605.0300383812646,-701.6177193137013,3189.88327600666,-0.7354472493977712,0.2471410927598533,1.5779525775593926,-0.0142748062335358
EC,EA,Xylose,2611.395172,28711.03277,-5.402805718,-33.03590010000005,-20.97016161641659,-262.62735676487785,-1831.719518216824,1225.075731282064,-0.6435193071495694,-0.04782846145587,-0.7286059140580324,0.2582533144674926
EL,PAg3,Fructose,641.4278872,1849.143287,746.3314277,540.1369802421303,278.9481319571628,7263.078621203025,-1947.930074785628,-1540.2701117941529,-0.7347306548489613,-0.0440939376470185,-0.5989515583467925,-0.2484610553238693
BI,KA,Cellobiose,704.8194281,2195.825867,1312.868357,148.12174466123702,423.42642898816575,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.7807537139600523,0.0380225394363147,-0.7612583622572914,0.0598887978357191
EA,EC,Proline01,44.51660534,28711.03277,8.00798825,-22.59775509280985,-36.01669540000012,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.7286059140580324,0.2582533144674926,-0.6435193071495694,-0.04782846145587
EA,RP2,GlcNAc,645.7641988,1895.844175,720.235397,221.5649141795437,385.9827925982785,2605.0300383812646,-701.6177193137013,3189.88327600666,-0.7286059140580324,0.2582533144674926,-0.7928518257374005,0.1173580381058817
EC,BI,ArabinoseL,13685.07104,28069.48199,678.1262155,182.2864551,70.22354925915896,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.6435193071495694,-0.04782846145587,-0.7807537139600523,0.0380225394363147
KA,EC,Acetate,86.05120162,26518.21871,43.7176934,-15.98388178336188,-41.6212352,-2127.4663066997928,1669.5403779506332,-745.3533607302422,-0.7612583622572914,0.0598887978357191,-0.6435193071495694,-0.04782846145587
PAg1,PAg3,Glycerol01,88.03408691,1521.943693,110.9530728,14.352782037452812,73.21267778414256,-2693.764801775901,-38.33286753751476,-505.83857085624544,-0.6443154712889336,-0.2220118218825399,-0.5989515583467925,-0.2484610553238693
SF1,BI,Lactose,0.708898767,1824.987984,244.2802774,-13.921415952092955,-44.9356758814796,4030.8857189822543,-8472.949601319571,822.9364983016548,-0.7354472493977712,0.2471410927598533,-0.7807537139600523,0.0380225394363147
LA,EC,Fumarate,65.4905892,28495.55031,37.089502,8.83506790000672,-44.50885220000009,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.7710003090347234,0.0770753917642925,-0.6435193071495694,-0.04782846145587
EA,PH,ArabinoseL,10.55815597,18110.66951,35.78562378,-15.626032062449896,-161.1114819621199,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7286059140580324,0.2582533144674926,1.675692322398025,0.0107785747182994
LA,RP1,Lactose,40.31467463,1713.459539,695.8622257,11.559613178090556,214.45640665204144,4030.8857189822543,-8472.949601319571,822.9364983016548,-0.7710003090347234,0.0770753917642925,-0.796280534436652,0.1132262738115668
PAl,PAl,Proline,275.2525442,0.0,275.2525442,-5.156436573938778,-5.156436573938778,3883.9113678546114,9886.057996490275,-486.5582940690135,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
PR2,KA,Melezitose,-23.97692756,14648.9878,4.49688524,-145.32056224404175,-8.387609580039339,-5011.342115777467,-2263.3790096722782,-402.5875347805217,1.6398755564620169,0.0056531287404293,-0.7612583622572914,0.0598887978357191
PAg2,PH,Sucrose01,41.46740938,17114.07503,1004.026802,30.50986891821799,-70.79617360258591,-4757.977930250542,-1619.4842856891546,276.64167543083903,-0.6309041661015486,-0.2015744697433372,1.675692322398025,0.0107785747182994
EC,PR2,ArabinoseL,13685.07104,26267.69138,4385.911152,182.2864551,170.8190945807761,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.6435193071495694,-0.04782846145587,1.6398755564620169,0.0056531287404293
PK,BI,GlcNAc,76.69164428,19353.87779,708.0546074,-70.14931242340685,134.66185141223525,2605.0300383812646,-701.6177193137013,3189.88327600666,1.734465090778677,0.0343645341896359,-0.7807537139600523,0.0380225394363147
PR2,PAg3,Arginine,3188.556783,14231.02695,28.82518679,-58.70671283468244,6.333452900924043,-1129.935928584828,3502.6115764486026,-1543.010452599992,1.6398755564620169,0.0056531287404293,-0.5989515583467925,-0.2484610553238693
RP1,PK,Sucrose,813.4376563,18905.07551,-15.55328773,396.2206250802466,-92.00765766832993,-2689.207894007573,2758.239159096253,4360.020146252447,-0.796280534436652,0.1132262738115668,1.734465090778677,0.0343645341896359
SF1,PAg3,Mix,284.0711776,2940.487133,533.7454896,145.02139553067775,363.7459363370293,2759.911010298725,3559.081141984618,1520.1451734521138,-0.7354472493977712,0.2471410927598533,-0.5989515583467925,-0.2484610553238693
PK,PR2,Isoleucine,75.21109302,15943.93743,3314.091584,-75.21726121409517,-116.35871536726756,-1324.847017196924,4644.41825479104,-1250.099393062326,1.734465090778677,0.0343645341896359,1.6398755564620169,0.0056531287404293
EC,PH,Isoleucine,3.2700765,29008.51306,5235.337605,-43.809217749999895,-138.35832170012495,-1324.847017196924,4644.41825479104,-1250.099393062326,-0.6435193071495694,-0.04782846145587,1.675692322398025,0.0107785747182994
PAg1,PR1,Glycerol01,88.03408691,15112.85929,1488.608057,14.352782037452812,42.74333155055911,-2693.764801775901,-38.33286753751476,-505.83857085624544,-0.6443154712889336,-0.2220118218825399,1.62148647467857,-0.002116133365859
PAg1,RP1,Lactose,-1.872062597,2574.004683,695.8622257,-67.53775597891786,214.45640665204144,4030.8857189822543,-8472.949601319571,822.9364983016548,-0.6443154712889336,-0.2220118218825399,-0.796280534436652,0.1132262738115668
PAg1,CF,Fumarate,453.0155802,3156.968542,5.761601496,145.20930544769814,-43.83158487691936,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.6443154712889336,-0.2220118218825399,-0.7747391645761742,0.0463737318058709
EC,LA,Succinate,155.6762744,28495.55031,36.72364084,-38.9156488000001,5.299866148688125,-492.129761316511,3883.979543166541,-547.0296480788238,-0.6435193071495694,-0.04782846145587,-0.7710003090347234,0.0770753917642925
PH,PP,ArabinoseD,25.61804785,12920.1853,-22.38904154,-170.45835446348963,-83.61422954532544,-5001.488171724186,-2267.6661119247383,-359.92321590704427,1.675692322398025,0.0107785747182994,1.7082373371805837,0.0228923513977414
PR1,PH,Trehalose,4314.168513,13298.16644,-38.28768826,160.8352715512683,-189.08749760413696,2811.75714720898,-1159.308043177844,-1751.0798820505725,1.62148647467857,-0.002116133365859,1.675692322398025,0.0107785747182994
PP,PK,Pyruvate01,410.4593933,16357.27143,955.7720498,21.07331503187038,78.54519661804,-3806.052493422824,-973.2049868701582,-91.69461650408572,1.7082373371805837,0.0228923513977414,1.734465090778677,0.0343645341896359
PR2,RP1,Pyruvate,2778.361245,14671.86682,476.2049351,612.2823895495612,173.13761585323232,2948.202194327789,3875.839637567356,312.5572073877007,1.6398755564620169,0.0056531287404293,-0.796280534436652,0.1132262738115668
RP1,CF,Sucrose,813.4376563,2307.839796,-4.385189411,396.2206250802466,-41.69380190202367,-2689.207894007573,2758.239159096253,4360.020146252447,-0.796280534436652,0.1132262738115668,-0.7747391645761742,0.0463737318058709
PAg1,BI,Isoleucine,-10.77191519,3147.001451,-12.40690643,-74.07517606168528,-45.86325900965301,-1324.847017196924,4644.41825479104,-1250.099393062326,-0.6443154712889336,-0.2220118218825399,-0.7807537139600523,0.0380225394363147
PAg3,EL,Water,0.0,1849.143287,0.0,4.592180846831639,-38.29916869141039,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.5989515583467925,-0.2484610553238693,-0.7347306548489613,-0.0440939376470185
PAg3,EA,Sucrose,686.7711897,2265.106137,-2.247864228,448.5530145164283,-23.80935853761764,-2689.207894007573,2758.239159096253,4360.020146252447,-0.5989515583467925,-0.2484610553238693,-0.7286059140580324,0.2582533144674926
PP,BI,Mannose,969.8069592,11737.90345,774.3794122,-16.382110478389905,332.13027578756567,4229.791528385384,-4490.077254606668,893.8952593094275,1.7082373371805837,0.0228923513977414,-0.7807537139600523,0.0380225394363147
PAg1,RP2,Maltose,757.2328695,2848.933879,556.269717,22.19976872152495,451.9855627931812,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.6443154712889336,-0.2220118218825399,-0.7928518257374005,0.1173580381058817
EL,PAr,Citrate,377.1479789,12113.08256,2062.518701,-35.00289965582408,368.3068081405984,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.7347306548489613,-0.0440939376470185,1.5779525775593926,-0.0142748062335358
PAg3,KA,Maltose,525.2354237,2817.641589,1016.014398,90.9582053475848,75.17305717424746,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.5989515583467925,-0.2484610553238693,-0.7612583622572914,0.0598887978357191
KA,EA,ArabinoseL,1267.185468,3501.902935,10.55815597,186.6644960721636,-15.626032062449896,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.7286059140580324,0.2582533144674926
SF1,PR2,Raffinose,262.325364,15867.36773,-28.62737291,63.57120224346204,-153.9252713087503,-4940.437649331323,-2342.738629531002,-271.3795787270663,-0.7354472493977712,0.2471410927598533,1.6398755564620169,0.0056531287404293
PP,CF,Sorbitol,17.97553834,11584.66813,1034.086441,-85.46788689443952,313.20359639326955,3025.109188570561,-4388.14781823144,-2140.1307152473296,1.7082373371805837,0.0228923513977414,-0.7747391645761742,0.0463737318058709
PAr,PAr,ArabinoseD,15.42900618,0.0,15.42900618,-97.8208829972873,-97.8208829972873,-5001.488171724186,-2267.6661119247383,-359.92321590704427,1.5779525775593926,-0.0142748062335358,1.5779525775593926,-0.0142748062335358
PR2,PAr,Arginine,3188.556783,8586.542597,3211.301349,-58.70671283468244,64.9947719636849,-1129.935928584828,3502.6115764486026,-1543.010452599992,1.6398755564620169,0.0056531287404293,1.5779525775593926,-0.0142748062335358
PH,EC,Glucose,5940.261662,29008.51306,7431.837628,33.27312473548079,331.7519358,6993.702758671064,1677.726611654751,3077.1319408875897,1.675692322398025,0.0107785747182994,-0.6435193071495694,-0.04782846145587
RP1,EA,Mix,528.5483799,2586.492627,223.0415495,376.17824531835504,140.22486381555996,2759.911010298725,3559.081141984618,1520.1451734521138,-0.796280534436652,0.1132262738115668,-0.7286059140580324,0.2582533144674926
RP1,PH,Serine,16.1364286,17563.37694,4126.210112,-47.74110497312632,-117.54762864447432,-2788.449131408402,1881.6342611257503,-105.7903740546841,-0.796280534436652,0.1132262738115668,1.675692322398025,0.0107785747182994
EC,CF,Alanine,1089.310351,26627.01389,975.3813272,11.991834199999971,-33.824096157596266,741.1054852498066,4315.9873925711045,13.794514649971838,-0.6435193071495694,-0.04782846145587,-0.7747391645761742,0.0463737318058709
LA,CF,Acetate,76.19412972,2642.141439,48.77976749,-8.179287724208619,-38.940435200575045,-2127.4663066997928,1669.5403779506332,-745.3533607302422,-0.7710003090347234,0.0770753917642925,-0.7747391645761742,0.0463737318058709
PAr,PAr,Isoleucine,3095.88357,0.0,3095.88357,-76.08175276587191,-76.08175276587191,-1324.847017196924,4644.41825479104,-1250.099393062326,1.5779525775593926,-0.0142748062335358,1.5779525775593926,-0.0142748062335358
LA,PP,Glycerol01,86.64175778,11447.77847,1167.360438,47.82076046952716,36.34144084927971,-2693.764801775901,-38.33286753751476,-505.83857085624544,-0.7710003090347234,0.0770753917642925,1.7082373371805837,0.0228923513977414
EC,SF1,Isoleucine,3.2700765,29179.12915,-14.39456023,-43.809217749999895,-20.184385375689548,-1324.847017196924,4644.41825479104,-1250.099393062326,-0.6435193071495694,-0.04782846145587,-0.7354472493977712,0.2471410927598533
KA,PAg2,Acetate,86.05120162,3273.747814,-7.018267575,-15.98388178336188,-10.611096590468604,-2127.4663066997928,1669.5403779506332,-745.3533607302422,-0.7612583622572914,0.0598887978357191,-0.6309041661015486,-0.2015744697433372
RP1,PR2,Maltose,687.9619787,14671.86682,-29.63951558,413.0078100117497,-148.1467160379561,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.796280534436652,0.1132262738115668,1.6398755564620169,0.0056531287404293
PP,EL,Melezitose,7.650301465,11175.16977,11.58423869,-84.70469717866592,-34.40245467024374,-5011.342115777467,-2263.3790096722782,-402.5875347805217,1.7082373371805837,0.0228923513977414,-0.7347306548489613,-0.0440939376470185
KA,PAg2,Glucose01,55.67549125,3273.747814,47.62975059,22.9793853032977,31.59058032180837,-3498.5210735170613,-668.5771724619559,-476.3321488083415,-0.7612583622572914,0.0598887978357191,-0.6309041661015486,-0.2015744697433372
PAg3,PAl,Succinate,446.5607614,2513.886583,422.6449981,5.772136453625876,23.130187606867143,-492.129761316511,3883.979543166541,-547.0296480788238,-0.5989515583467925,-0.2484610553238693,-0.5643511278633632,-0.250667083381068
PAg3,PR1,Fumarate,338.5365706,15827.3151,2875.332985,132.38438871454116,792.9495924122277,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.5989515583467925,-0.2484610553238693,1.62148647467857,-0.002116133365859
LA,RP2,Uridine,60.8387871,1346.779935,18.21134683,-0.704259756925012,3.862364301855905,-3560.7358050403977,-1562.526406150641,-599.4438837790732,-0.7710003090347234,0.0770753917642925,-0.7928518257374005,0.1173580381058817
EL,PAl,Maltose,665.114234,1698.541063,-16.36876273,579.6496763149996,-23.71401487435435,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.7347306548489613,-0.0440939376470185,-0.5643511278633632,-0.250667083381068
EA,PK,Maltose,247.9306112,19668.42264,-22.86760913,-19.47615669966968,-91.71847371521916,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.7286059140580324,0.2582533144674926,1.734465090778677,0.0343645341896359
EA,PAg3,Cellobiose,519.8297984,2265.106137,1174.340108,93.45911573757904,203.6280657495903,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.7286059140580324,0.2582533144674926,-0.5989515583467925,-0.2484610553238693
LA,PK,Citrate,301.5365524,19249.56437,2640.44347,-1.4299534881993168,938.9173848772388,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.7710003090347234,0.0770753917642925,1.734465090778677,0.0343645341896359
RP2,PAl,ArabinoseL,512.1652468,1492.6563,755.5035422,408.9874868119989,120.9178289559352,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7928518257374005,0.1173580381058817,-0.5643511278633632,-0.250667083381068
KA,LA,Pyruvate,575.07254,2760.371344,425.2697071,114.39200622729209,38.02554719469879,2948.202194327789,3875.839637567356,312.5572073877007,-0.7612583622572914,0.0598887978357191,-0.7710003090347234,0.0770753917642925
EA,PR2,Glucose,321.8210539,15124.14251,3865.33553,179.9947507555985,1071.4511766509138,6993.702758671064,1677.726611654751,3077.1319408875897,-0.7286059140580324,0.2582533144674926,1.6398755564620169,0.0056531287404293
CF,PP,Pyruvate01,45.34091897,11584.66813,410.4593933,-18.559137821021864,21.07331503187038,-3806.052493422824,-973.2049868701582,-91.69461650408572,-0.7747391645761742,0.0463737318058709,1.7082373371805837,0.0228923513977414
PAl,PAl,Arabinogalactan,5.869899588,0.0,5.869899588,-4.90414396802862,-4.90414396802862,-4581.420859279718,-1846.999838152701,-422.9077578641416,-0.5643511278633632,-0.250667083381068,-0.5643511278633632,-0.250667083381068
LA,PK,Pyruvate,425.2697071,19249.56437,5656.948072,38.02554719469879,1222.873686122816,2948.202194327789,3875.839637567356,312.5572073877007,-0.7710003090347234,0.0770753917642925,1.734465090778677,0.0343645341896359
PR1,CF,Proline01,899.9258891,15616.3939,146.4287716,17.212162249805374,-33.44937320665906,-3596.306299453788,-268.0285673898953,-271.902723882693,1.62148647467857,-0.002116133365859,-0.7747391645761742,0.0463737318058709
PAg3,PH,Maltose,525.2354237,17059.18314,-0.992426514,90.9582053475848,-166.41137555370256,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.5989515583467925,-0.2484610553238693,1.675692322398025,0.0107785747182994
EL,EA,ArabinoseL,641.4424304,1969.101009,10.55815597,704.4396270383759,-15.626032062449896,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7347306548489613,-0.0440939376470185,-0.7286059140580324,0.2582533144674926
CF,PK,Proline01,146.4287716,18340.17212,1143.234254,-33.44937320665906,45.14972527535531,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.7747391645761742,0.0463737318058709,1.734465090778677,0.0343645341896359
KA,PR1,Glucose,977.7130799,15579.13988,3933.24502,484.113575955271,628.8649853514722,6993.702758671064,1677.726611654751,3077.1319408875897,-0.7612583622572914,0.0598887978357191,1.62148647467857,-0.002116133365859
PAg1,LA,Alanine,1038.708258,2912.821169,662.5164511,-46.40420290620693,27.69778230449799,741.1054852498066,4315.9873925711045,13.794514649971838,-0.6443154712889336,-0.2220118218825399,-0.7710003090347234,0.0770753917642925
PAr,PR1,Raffinose,0.751250416,6138.631629,-28.78168851,-104.66779419710258,-119.49483969609535,-4940.437649331323,-2342.738629531002,-271.3795787270663,1.5779525775593926,-0.0142748062335358,1.62148647467857,-0.002116133365859
EA,PP,Glucose,321.8210539,11320.55684,104.172226,179.9947507555985,-39.00558579260587,6993.702758671064,1677.726611654751,3077.1319408875897,-0.7286059140580324,0.2582533144674926,1.7082373371805837,0.0228923513977414
PP,PR2,Mix,2440.39255,11872.83856,3269.589672,1207.835607764072,1254.1250775661376,2759.911010298725,3559.081141984618,1520.1451734521138,1.7082373371805837,0.0228923513977414,1.6398755564620169,0.0056531287404293
PH,PP,Glucose,5940.261662,12920.1853,104.172226,33.27312473548079,-39.00558579260587,6993.702758671064,1677.726611654751,3077.1319408875897,1.675692322398025,0.0107785747182994,1.7082373371805837,0.0228923513977414
RP1,PAr,Sorbitol,802.154976,12292.86491,3127.326727,505.6648911365701,306.9573227267548,3025.109188570561,-4388.14781823144,-2140.1307152473296,-0.796280534436652,0.1132262738115668,1.5779525775593926,-0.0142748062335358
PK,RP1,Melezitose,-3.415649221,18905.07551,7.216067591,-81.84174308229409,-48.6748632487554,-5011.342115777467,-2263.3790096722782,-402.5875347805217,1.734465090778677,0.0343645341896359,-0.796280534436652,0.1132262738115668
CF,RP2,Glycerol01,144.9004534,2621.418162,76.03758351,27.87531542504928,60.26641260243253,-2693.764801775901,-38.33286753751476,-505.83857085624544,-0.7747391645761742,0.0463737318058709,-0.7928518257374005,0.1173580381058817
RP1,BI,Citrate,354.687095,1590.781117,128.9744481,57.76171125063684,-19.67590207139881,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.796280534436652,0.1132262738115668,-0.7807537139600523,0.0380225394363147
LA,PAr,Ribose,661.2274216,12663.2972,353.8672437,180.3068294943712,-36.25147393828399,-1694.9022807554345,-240.82647191593367,1168.1224639327693,-0.7710003090347234,0.0770753917642925,1.5779525775593926,-0.0142748062335358
EC,PAg1,Glucose,7431.837628,27188.74531,731.3316399,331.7519358,664.2884428241076,6993.702758671064,1677.726611654751,3077.1319408875897,-0.6435193071495694,-0.04782846145587,-0.6443154712889336,-0.2220118218825399
PP,RP2,Proline01,676.2995853,11600.0096,105.2899547,62.303215636347424,21.95127701358524,-3596.306299453788,-268.0285673898953,-271.902723882693,1.7082373371805837,0.0228923513977414,-0.7928518257374005,0.1173580381058817
LA,BI,Glutamine,867.6953344,1558.156974,77.82087695,11.117489916578505,-48.00755348376299,675.2104018554141,5232.697271642289,-502.4393323583622,-0.7710003090347234,0.0770753917642925,-0.7807537139600523,0.0380225394363147
CF,PAl,Water,0.0,2850.981265,0.0,-44.56263777567848,-10.287334263356456,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.7747391645761742,0.0463737318058709,-0.5643511278633632,-0.250667083381068
PP,PR2,Sorbitol,17.97553834,11872.83856,21.30649732,-85.46788689443952,-136.30297382951596,3025.109188570561,-4388.14781823144,-2140.1307152473296,1.7082373371805837,0.0228923513977414,1.6398755564620169,0.0056531287404293
EL,PR1,Proline,406.9154221,16019.70794,5840.438464,-6.848955821622669,38.710275776339934,3883.9113678546114,9886.057996490275,-486.5582940690135,-0.7347306548489613,-0.0440939376470185,1.62148647467857,-0.002116133365859
PR1,PR2,Glutamine,4340.700176,10570.15775,3813.019284,957.2343877601484,1184.0687422336532,675.2104018554141,5232.697271642289,-502.4393323583622,1.62148647467857,-0.002116133365859,1.6398755564620169,0.0056531287404293
PAg1,CF,Arginine,-2.935362564,3156.968542,-2.536472294,-66.97690859874274,-48.84652920858185,-1129.935928584828,3502.6115764486026,-1543.010452599992,-0.6443154712889336,-0.2220118218825399,-0.7747391645761742,0.0463737318058709
PAg2,PR2,Glycerol01,71.71811947,14054.96924,942.9617866,57.86228615204391,234.05688588795533,-2693.764801775901,-38.33286753751476,-505.83857085624544,-0.6309041661015486,-0.2015744697433372,1.6398755564620169,0.0056531287404293
LA,RP1,Trehalose,465.286272,1713.459539,629.1606164,247.0880665296149,353.07529241598417,2811.75714720898,-1159.308043177844,-1751.0798820505725,-0.7710003090347234,0.0770753917642925,-0.796280534436652,0.1132262738115668
CF,KA,Ribose,853.7904747,1328.66454,1254.847351,115.59161451899556,342.92500504430933,-1694.9022807554345,-240.82647191593367,1168.1224639327693,-0.7747391645761742,0.0463737318058709,-0.7612583622572914,0.0598887978357191
CF,PR2,Fumarate,5.761601496,14505.99229,2168.98278,-43.83158487691936,1169.0642411440583,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.7747391645761742,0.0463737318058709,1.6398755564620169,0.0056531287404293
BI,PAg2,Arginine,-1.406296569,2388.544346,-9.644685513,-42.97399144200779,-26.32871353095744,-1129.935928584828,3502.6115764486026,-1543.010452599992,-0.7807537139600523,0.0380225394363147,-0.6309041661015486,-0.2015744697433372
PH,PR1,Galactose,2097.682882,13298.16644,4683.986689,-134.4774009582627,63.36795143458368,8198.217860856765,-3472.529591636279,347.43177064176416,1.675692322398025,0.0107785747182994,1.62148647467857,-0.002116133365859
CF,PK,Succinate,-9.087702129,18340.17212,3739.399274,-43.153664409432174,1292.322811487511,-492.129761316511,3883.979543166541,-547.0296480788238,-0.7747391645761742,0.0463737318058709,1.734465090778677,0.0343645341896359
SF1,PR2,ArabinoseL,307.9501966,15867.36773,4385.911152,30.99842726506233,170.8190945807761,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7354472493977712,0.2471410927598533,1.6398755564620169,0.0056531287404293
PAl,BI,Glutamine,402.5597567,1913.567957,77.82087695,10.484318066355966,-48.00755348376299,675.2104018554141,5232.697271642289,-502.4393323583622,-0.5643511278633632,-0.250667083381068,-0.7807537139600523,0.0380225394363147
EC,PR1,Citrate,5.1982751,21782.59962,2570.866751,-40.51940079999997,704.9908453636152,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.6435193071495694,-0.04782846145587,1.62148647467857,-0.002116133365859
LA,EC,Mix,564.9426392,28495.55031,3063.358857,269.69367448455915,924.20801205,2759.911010298725,3559.081141984618,1520.1451734521138,-0.7710003090347234,0.0770753917642925,-0.6435193071495694,-0.04782846145587
PH,EA,Arabinogalactan,182.5503137,18110.66951,11.04892723,-116.5268951946357,-17.873351386902183,-4581.420859279718,-1846.999838152701,-422.9077578641416,1.675692322398025,0.0107785747182994,-0.7286059140580324,0.2582533144674926
PAg2,PK,Citrate,-8.747030181,18894.77465,2640.44347,-12.49928937018194,938.9173848772388,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.6309041661015486,-0.2015744697433372,1.734465090778677,0.0343645341896359
KA,RP2,Maltose,1016.014398,2430.612452,556.269717,75.17305717424746,451.9855627931812,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.7612583622572914,0.0598887978357191,-0.7928518257374005,0.1173580381058817
PH,SF1,Glucose,5940.261662,18808.50252,173.9363797,33.27312473548079,77.68755961020031,6993.702758671064,1677.726611654751,3077.1319408875897,1.675692322398025,0.0107785747182994,-0.7354472493977712,0.2471410927598533
BI,PP,ArabinoseL,678.1262155,11737.90345,12.40404381,70.22354925915896,-87.51892997174765,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7807537139600523,0.0380225394363147,1.7082373371805837,0.0228923513977414
PAg3,EA,Water,0.0,2265.106137,0.0,4.592180846831639,-23.069780302491488,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.5989515583467925,-0.2484610553238693,-0.7286059140580324,0.2582533144674926
PAr,EA,Galactose,2446.872613,12684.41527,650.9319444,27.95257663005361,27.075385806476103,8198.217860856765,-3472.529591636279,347.43177064176416,1.5779525775593926,-0.0142748062335358,-0.7286059140580324,0.2582533144674926
KA,PAg3,Raffinose,1.663556757,2817.641589,-5.387227892,-5.799615943692062,0.0625558349248649,-4940.437649331323,-2342.738629531002,-271.3795787270663,-0.7612583622572914,0.0598887978357191,-0.5989515583467925,-0.2484610553238693
EC,KA,Galactose,10721.52084,26518.21871,1080.917147,90.02984759999994,120.62473542830128,8198.217860856765,-3472.529591636279,347.43177064176416,-0.6435193071495694,-0.04782846145587,-0.7612583622572914,0.0598887978357191
RP2,CF,Glucose01,56.37414362,2621.418162,42.66451088,54.60571830595563,0.234592148634988,-3498.5210735170613,-668.5771724619559,-476.3321488083415,-0.7928518257374005,0.1173580381058817,-0.7747391645761742,0.0463737318058709
PR1,EL,Glycerol,6590.496109,16019.70794,651.9807415,32.489578035771274,533.6221096616518,7432.507689247068,1108.0144049648736,-2786.313227145484,1.62148647467857,-0.002116133365859,-0.7347306548489613,-0.0440939376470185
CF,RP2,Sucrose01,-8.971865781,2621.418162,52.79252193,-45.32056997207553,41.15677119694692,-4757.977930250542,-1619.4842856891546,276.64167543083903,-0.7747391645761742,0.0463737318058709,-0.7928518257374005,0.1173580381058817
PH,BI,Isoleucine,5235.337605,18306.29082,-12.40690643,-138.35832170012495,-45.86325900965301,-1324.847017196924,4644.41825479104,-1250.099393062326,1.675692322398025,0.0107785747182994,-0.7807537139600523,0.0380225394363147
PAg2,PAg3,Cellobiose,24.65506664,1847.043778,1174.340108,-11.913312439936703,203.6280657495903,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.6309041661015486,-0.2015744697433372,-0.5989515583467925,-0.2484610553238693
PR2,PAl,Maltose,-29.63951558,14747.86023,-16.36876273,-148.1467160379561,-23.71401487435435,-4304.747933170012,-2670.2739647436097,85.30821748610386,1.6398755564620169,0.0056531287404293,-0.5643511278633632,-0.250667083381068
