,Bug 1,Bug 2,Carbon,1 on 2: Effect,2 on 1: Effect,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
21,PAg1,CF,Acetate,0.0,0.0,-1.02095851973172,0.1201798439816651,-0.8893934321849079,-0.7270225870030345,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6443154712889336,-0.2220118218825399,-0.7747391645761742,0.0463737318058709
22,PAg3,CF,Acetate,0.0,0.0,-0.9957245235934602,0.1088821992552595,-0.8893934321849079,-0.8519734353416892,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.5989515583467925,-0.2484610553238693,-0.7747391645761742,0.0463737318058709
23,LA,CF,Acetate,0.0,0.491678092,-0.8334093160545913,0.1003182015768733,-0.8893934321849079,-0.9409656669975056,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7710003090347234,0.0770753917642925,-0.7747391645761742,0.0463737318058709
24,EL,CF,Acetate,0.0,-0.45961077,-0.1802095671769625,0.0981142718985775,-0.8893934321849079,-0.9190431731237256,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7347306548489613,-0.0440939376470185,-0.7747391645761742,0.0463737318058709
25,RP2,CF,Acetate,0.224825942,-0.353092681,-0.364223031854013,0.099363206989717,-0.8893934321849079,-0.9471238123156732,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7928518257374005,0.1173580381058817,-0.7747391645761742,0.0463737318058709
26,RP1,CF,Acetate,0.0,0.126510911,-0.1613436653331016,0.0874467181162553,-0.8893934321849079,-0.960912491528936,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.796280534436652,0.1132262738115668,-0.7747391645761742,0.0463737318058709
27,SF1,CF,Acetate,0.0,0.106663706,-0.8324431111686151,0.139244743128744,-0.8893934321849079,-0.8355071454228532,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7354472493977712,0.2471410927598533,-0.7747391645761742,0.0463737318058709
28,KA,CF,Acetate,0.0,-0.154727711,-0.8428635637856636,0.0486081382835335,-0.8893934321849079,-0.7816346432097218,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7612583622572914,0.0598887978357191,-0.7747391645761742,0.0463737318058709
29,CF,CF,Acetate,0.0,0.0,-0.8893934321849079,0.0,-0.8893934321849079,-0.6614988543957256,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7747391645761742,0.0463737318058709,-0.7747391645761742,0.0463737318058709
30,EC,CF,Acetate,0.0,3.681685103,-0.6714095576103308,1.0,-0.8893934321849079,-0.570535161343051,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6435193071495694,-0.04782846145587,-0.7747391645761742,0.0463737318058709
31,EA,CF,Acetate,0.0,0.230825017,-0.7251652754298691,0.1355805088827753,-0.8893934321849079,-0.6969750192550556,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7286059140580324,0.2582533144674926,-0.7747391645761742,0.0463737318058709
32,PK,CF,Acetate,0.0,-0.082188261,0.058769084520143,0.6901934703163894,-0.8893934321849079,-0.488935088899519,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.734465090778677,0.0343645341896359,-0.7747391645761742,0.0463737318058709
33,PR1,CF,Acetate,1.51615898,-0.111715931,0.0857137326009827,0.5977758363994158,-0.8893934321849079,-0.548260351794042,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.62148647467857,-0.002116133365859,-0.7747391645761742,0.0463737318058709
34,PAr,CF,Acetate,0.0,0.139367992,-0.170784030852782,0.4431781424135039,-0.8893934321849079,-0.712932430660846,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.5779525775593926,-0.0142748062335358,-0.7747391645761742,0.0463737318058709
35,PR2,CF,Acetate,0.0,-0.01006128,0.0057326308394286,0.5546862346155264,-0.8893934321849079,-0.7095922102676157,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.6398755564620169,0.0056531287404293,-0.7747391645761742,0.0463737318058709
36,PH,CF,Acetate,0.907723046,-0.082227227,0.0502274152175501,0.6642047436779746,-0.8893934321849079,-0.2799614171626033,-0.6614988543957256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.675692322398025,0.0107785747182994,-0.7747391645761742,0.0463737318058709
37,PAg2,EA,Acetate,0.430301589,0.357600139,-0.968978488963768,0.0792478651106485,-0.7251652754298691,-0.6867794658766672,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6309041661015486,-0.2015744697433372,-0.7286059140580324,0.2582533144674926
38,PAg1,EA,Acetate,-0.129067211,0.043704416,-1.02095851973172,0.1221134945440881,-0.7251652754298691,-0.7270225870030345,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6443154712889336,-0.2220118218825399,-0.7286059140580324,0.2582533144674926
39,PAg3,EA,Acetate,-0.154193833,0.0,-0.9957245235934602,0.0796347867762304,-0.7251652754298691,-0.8519734353416892,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.5989515583467925,-0.2484610553238693,-0.7286059140580324,0.2582533144674926
40,LA,EA,Acetate,0.216467447,0.564500442,-0.8334093160545913,0.0679276361272496,-0.7251652754298691,-0.9409656669975056,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7710003090347234,0.0770753917642925,-0.7286059140580324,0.2582533144674926
41,EL,EA,Acetate,1.012780868,-0.16115357,-0.1802095671769625,0.0687697795772489,-0.7251652754298691,-0.9190431731237256,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7347306548489613,-0.0440939376470185,-0.7286059140580324,0.2582533144674926
42,RP2,EA,Acetate,1.688795732,-0.72250482,-0.364223031854013,0.0665824084489157,-0.7251652754298691,-0.9471238123156732,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7928518257374005,0.1173580381058817,-0.7286059140580324,0.2582533144674926
43,RP1,EA,Acetate,1.609047821,-0.04458801,-0.1613436653331016,0.0903181239067574,-0.7251652754298691,-0.960912491528936,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.796280534436652,0.1132262738115668,-0.7286059140580324,0.2582533144674926
44,SF1,EA,Acetate,-0.163005821,0.035468226,-0.8324431111686151,0.058626542879446,-0.7251652754298691,-0.8355071454228532,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7354472493977712,0.2471410927598533,-0.7286059140580324,0.2582533144674926
45,KA,EA,Acetate,-0.130117238,1.184790261,-0.8428635637856636,0.1240362954074169,-0.7251652754298691,-0.7816346432097218,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7612583622572914,0.0598887978357191,-0.7286059140580324,0.2582533144674926
46,EC,EA,Acetate,0.50926601,1.831968347,-0.6714095576103308,1.0,-0.7251652754298691,-0.570535161343051,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6435193071495694,-0.04782846145587,-0.7286059140580324,0.2582533144674926
47,EA,EA,Acetate,-0.062125919,-0.062125919,-0.7251652754298691,0.0,-0.7251652754298691,-0.6969750192550556,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7286059140580324,0.2582533144674926,-0.7286059140580324,0.2582533144674926
48,PK,EA,Acetate,1.235859097,0.023589177,0.058769084520143,0.6851190333265742,-0.7251652754298691,-0.488935088899519,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.734465090778677,0.0343645341896359,-0.7286059140580324,0.2582533144674926
49,PR1,EA,Acetate,3.245092239,0.112655473,0.0857137326009827,0.5904949545318432,-0.7251652754298691,-0.548260351794042,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.62148647467857,-0.002116133365859,-0.7286059140580324,0.2582533144674926
50,PAr,EA,Acetate,1.122563209,-0.127224687,-0.170784030852782,0.4409453735338751,-0.7251652754298691,-0.712932430660846,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.5779525775593926,-0.0142748062335358,-0.7286059140580324,0.2582533144674926
51,PR2,EA,Acetate,0.612583466,0.10378311,0.0057326308394286,0.5361302267325687,-0.7251652754298691,-0.7095922102676157,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.6398755564620169,0.0056531287404293,-0.7286059140580324,0.2582533144674926
52,PH,EA,Acetate,2.526995512,-0.009868309,0.0502274152175501,0.6307496889637995,-0.7251652754298691,-0.2799614171626033,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.675692322398025,0.0107785747182994,-0.7286059140580324,0.2582533144674926
53,PP,EA,Acetate,2.609199633,-0.288560636,0.3973808680567545,0.3990619723308328,-0.7251652754298691,0.0391412849133824,-0.6969750192550556,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.7082373371805837,0.0228923513977414,-0.7286059140580324,0.2582533144674926
54,PAl,EC,Acetate,2.756361296,0.0,-0.8248470635781311,0.9601387391989498,-0.6714095576103308,-0.9954667879672694,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.5643511278633632,-0.250667083381068,-0.6435193071495694,-0.04782846145587
55,PAg2,EC,Acetate,2.00243225,0.0,-0.968978488963768,0.9719038796749724,-0.6714095576103308,-0.6867794658766672,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6309041661015486,-0.2015744697433372,-0.6435193071495694,-0.04782846145587
56,PAg1,EC,Acetate,3.448815762,0.0,-1.02095851973172,0.9313408019728776,-0.6714095576103308,-0.7270225870030345,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6443154712889336,-0.2220118218825399,-0.6435193071495694,-0.04782846145587
57,PAg3,EC,Acetate,3.266279525,0.269163622,-0.9957245235934602,0.9572485134627636,-0.6714095576103308,-0.8519734353416892,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.5989515583467925,-0.2484610553238693,-0.6435193071495694,-0.04782846145587
58,LA,EC,Acetate,2.13280885,-1.483478373,-0.8334093160545913,0.9758665349896672,-0.6714095576103308,-0.9409656669975056,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7710003090347234,0.0770753917642925,-0.6435193071495694,-0.04782846145587
59,EL,EC,Acetate,3.196037118,0.186799221,-0.1802095671769625,0.96105213424018,-0.6714095576103308,-0.9190431731237256,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7347306548489613,-0.0440939376470185,-0.6435193071495694,-0.04782846145587
60,RP2,EC,Acetate,2.492159935,-0.311733294,-0.364223031854013,0.9610134231219684,-0.6714095576103308,-0.9471238123156732,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7928518257374005,0.1173580381058817,-0.6435193071495694,-0.04782846145587
61,RP1,EC,Acetate,2.494616164,-0.061855426,-0.1613436653331016,0.9387777069725076,-0.6714095576103308,-0.960912491528936,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.796280534436652,0.1132262738115668,-0.6435193071495694,-0.04782846145587
62,SF1,EC,Acetate,2.039324104,0.0,-0.8324431111686151,1.0,-0.6714095576103308,-0.8355071454228532,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7354472493977712,0.2471410927598533,-0.6435193071495694,-0.04782846145587
63,KA,EC,Acetate,4.055722981,0.811937288,-0.8428635637856636,0.9074175648136992,-0.6714095576103308,-0.7816346432097218,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7612583622572914,0.0598887978357191,-0.6435193071495694,-0.04782846145587
64,EC,EC,Acetate,1.1995002,1.1995002,-0.6714095576103308,0.0,-0.6714095576103308,-0.570535161343051,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6435193071495694,-0.04782846145587,-0.6435193071495694,-0.04782846145587
65,PK,EC,Acetate,0.733795233,0.113945983,0.058769084520143,0.8373422903529769,-0.6714095576103308,-0.488935088899519,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.734465090778677,0.0343645341896359,-0.6435193071495694,-0.04782846145587
66,PR1,EC,Acetate,3.134899133,-0.022100148,0.0857137326009827,0.7451641222774605,-0.6714095576103308,-0.548260351794042,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.62148647467857,-0.002116133365859,-0.6435193071495694,-0.04782846145587
67,PAr,EC,Acetate,1.666172838,0.057814891,-0.170784030852782,0.8458448750479698,-0.6714095576103308,-0.712932430660846,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.5779525775593926,-0.0142748062335358,-0.6435193071495694,-0.04782846145587
68,PR2,EC,Acetate,1.181406479,0.212852466,0.0057326308394286,0.9042459731160764,-0.6714095576103308,-0.7095922102676157,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.6398755564620169,0.0056531287404293,-0.6435193071495694,-0.04782846145587
69,PH,EC,Acetate,2.619956339,-0.1944826,0.0502274152175501,0.9899127564629469,-0.6714095576103308,-0.2799614171626033,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.675692322398025,0.0107785747182994,-0.6435193071495694,-0.04782846145587
70,PP,EC,Acetate,3.193341015,-0.08335116,0.3973808680567545,0.9963221125257476,-0.6714095576103308,0.0391412849133824,-0.570535161343051,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.7082373371805837,0.0228923513977414,-0.6435193071495694,-0.04782846145587
71,PAl,EL,Acetate,-0.040749303,0.0,-0.8248470635781311,0.0635027434766982,-0.1802095671769625,-0.9954667879672694,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.5643511278633632,-0.250667083381068,-0.7347306548489613,-0.0440939376470185
72,PAg2,EL,Acetate,-0.147803509,1.176056931,-0.968978488963768,0.0713992729268015,-0.1802095671769625,-0.6867794658766672,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6309041661015486,-0.2015744697433372,-0.7347306548489613,-0.0440939376470185
73,PAg1,EL,Acetate,0.088675167,0.0,-1.02095851973172,0.0987848382331019,-0.1802095671769625,-0.7270225870030345,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6443154712889336,-0.2220118218825399,-0.7347306548489613,-0.0440939376470185
74,LA,EL,Acetate,-0.422088658,-1.305722802,-0.8334093160545913,0.0420810630447482,-0.1802095671769625,-0.9409656669975056,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7710003090347234,0.0770753917642925,-0.7347306548489613,-0.0440939376470185
75,EL,EL,Acetate,-0.497184381,-0.497184381,-0.1802095671769625,0.0,-0.1802095671769625,-0.9190431731237256,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7347306548489613,-0.0440939376470185,-0.7347306548489613,-0.0440939376470185
76,RP2,EL,Acetate,-0.566236835,-0.808286333,-0.364223031854013,0.0447222111989647,-0.1802095671769625,-0.9471238123156732,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7928518257374005,0.1173580381058817,-0.7347306548489613,-0.0440939376470185
77,RP1,EL,Acetate,-0.437010016,-0.505726519,-0.1613436653331016,0.0514070164080375,-0.1802095671769625,-0.960912491528936,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.796280534436652,0.1132262738115668,-0.7347306548489613,-0.0440939376470185
78,SF1,EL,Acetate,-0.130495193,0.791568007,-0.8324431111686151,0.0739865121542377,-0.1802095671769625,-0.8355071454228532,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7354472493977712,0.2471410927598533,-0.7347306548489613,-0.0440939376470185
79,KA,EL,Acetate,-0.314753537,0.04917246,-0.8428635637856636,0.0893334764742489,-0.1802095671769625,-0.7816346432097218,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7612583622572914,0.0598887978357191,-0.7347306548489613,-0.0440939376470185
80,PK,EL,Acetate,-1.014635551,-1.304124521,0.058769084520143,0.6678761273419176,-0.1802095671769625,-0.488935088899519,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.734465090778677,0.0343645341896359,-0.7347306548489613,-0.0440939376470185
81,PR1,EL,Acetate,0.179953986,-0.386925668,0.0857137326009827,0.5810099489997858,-0.1802095671769625,-0.548260351794042,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.62148647467857,-0.002116133365859,-0.7347306548489613,-0.0440939376470185
82,PAr,EL,Acetate,-1.727513378,-0.357533244,-0.170784030852782,0.4311312288890265,-0.1802095671769625,-0.712932430660846,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.5779525775593926,-0.0142748062335358,-0.7347306548489613,-0.0440939376470185
83,PR2,EL,Acetate,-1.384102837,-0.275308256,0.0057326308394286,0.532521020769171,-0.1802095671769625,-0.7095922102676157,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.6398755564620169,0.0056531287404293,-0.7347306548489613,-0.0440939376470185
84,PH,EL,Acetate,-0.227776699,-0.130127935,0.0502274152175501,0.6265572115205329,-0.1802095671769625,-0.2799614171626033,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.675692322398025,0.0107785747182994,-0.7347306548489613,-0.0440939376470185
85,PP,EL,Acetate,-0.045085108,-0.413984603,0.3973808680567545,0.4031814587352244,-0.1802095671769625,0.0391412849133824,-0.9190431731237256,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,1.7082373371805837,0.0228923513977414,-0.7347306548489613,-0.0440939376470185
86,PAg2,KA,Acetate,0.424921665,0.729380446,-0.968978488963768,0.1257853851208446,-0.8428635637856636,-0.6867794658766672,-0.7816346432097218,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6309041661015486,-0.2015744697433372,-0.7612583622572914,0.0598887978357191
87,PAg1,KA,Acetate,-0.12856602,0.0,-1.02095851973172,0.1134978066429303,-0.8428635637856636,-0.7270225870030345,-0.7816346432097218,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.6443154712889336,-0.2220118218825399,-0.7612583622572914,0.0598887978357191
88,PAg3,KA,Acetate,0.046058952,0.0,-0.9957245235934602,0.11063743989342,-0.8428635637856636,-0.8519734353416892,-0.7816346432097218,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.5989515583467925,-0.2484610553238693,-0.7612583622572914,0.0598887978357191
89,LA,KA,Acetate,-0.269008907,-1.467645187,-0.8334093160545913,0.105549946614108,-0.8428635637856636,-0.9409656669975056,-0.7816346432097218,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7710003090347234,0.0770753917642925,-0.7612583622572914,0.0598887978357191
90,RP2,KA,Acetate,-0.231968724,-0.615818974,-0.364223031854013,0.0938978279412519,-0.8428635637856636,-0.9471238123156732,-0.7816346432097218,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.7928518257374005,0.1173580381058817,-0.7612583622572914,0.0598887978357191
91,RP1,KA,Acetate,0.555516251,-0.026536683,-0.1613436653331016,0.0780285149679246,-0.8428635637856636,-0.960912491528936,-0.7816346432097218,-2.580535726208836,0.5650094419732903,0.4571306690578383,-0.212694531157512,-0.796280534436652,0.1132262738115668,-0.7612583622572914,0.0598887978357191
