,Bug 1,Bug 2,Carbon,1 on 2: Effect,2 on 1: Effect,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
771,SF1,PR1,ArabinoseD,0.0,0.0,-21.43345472,17472.52767,-37.40887495,-27.83983488522051,-118.09320289520258,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7354472493977712,0.2471410927598533,1.62148647467857,-0.002116133365859
772,PR1,PR1,ArabinoseD,0.0,0.0,-37.40887495,0.0,-37.40887495,-118.09320289520258,-118.09320289520258,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,1.62148647467857,-0.002116133365859,1.62148647467857,-0.002116133365859
773,PR2,PR1,ArabinoseD,0.0,0.0,-18.49639049,10570.15775,-37.40887495,-149.8927056024495,-118.09320289520258,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,1.6398755564620169,0.0056531287404293,1.62148647467857,-0.002116133365859
774,RP2,PR2,ArabinoseD,0.0,0.0,24.72618636,14929.86074,-18.49639049,11.88687151130955,-149.8927056024495,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7928518257374005,0.1173580381058817,1.6398755564620169,0.0056531287404293
775,SF1,PR2,ArabinoseD,0.0,0.0,-21.43345472,15867.36773,-18.49639049,-27.83983488522051,-149.8927056024495,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7354472493977712,0.2471410927598533,1.6398755564620169,0.0056531287404293
776,PR2,PR2,ArabinoseD,0.0,0.0,-18.49639049,0.0,-18.49639049,-149.8927056024495,-149.8927056024495,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,1.6398755564620169,0.0056531287404293,1.6398755564620169,0.0056531287404293
777,RP2,RP1,ArabinoseD,0.0,0.0,24.72618636,956.137396,4.340991344,11.88687151130955,-49.1466908090872,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7928518257374005,0.1173580381058817,-0.796280534436652,0.1132262738115668
778,RP1,RP1,ArabinoseD,0.0,0.0,4.340991344,0.0,4.340991344,-49.1466908090872,-49.1466908090872,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.796280534436652,0.1132262738115668,-0.796280534436652,0.1132262738115668
779,SF1,RP1,ArabinoseD,0.0,0.0,-21.43345472,2629.040045,4.340991344,-27.83983488522051,-49.1466908090872,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7354472493977712,0.2471410927598533,-0.796280534436652,0.1132262738115668
780,SF1,SF1,ArabinoseD,0.0,0.0,-21.43345472,0.0,-21.43345472,-27.83983488522051,-27.83983488522051,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7354472493977712,0.2471410927598533,-0.7354472493977712,0.2471410927598533
781,PAl,BI,ArabinoseL,-1.728656202,-1.001956468,755.5035422,1913.567957,678.1262155,120.9178289559352,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5643511278633632,-0.250667083381068,-0.7807537139600523,0.0380225394363147
782,PAg1,BI,ArabinoseL,-1.773584345,-0.3117557,685.5277092,3147.001451,678.1262155,347.19937704179426,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6443154712889336,-0.2220118218825399,-0.7807537139600523,0.0380225394363147
783,PAg3,BI,ArabinoseL,-1.900204102,0.161359953,347.5523889,2250.27532,678.1262155,266.9897938484264,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5989515583467925,-0.2484610553238693,-0.7807537139600523,0.0380225394363147
784,LA,BI,ArabinoseL,-1.316317562,-0.1970446,574.887109,1558.156974,678.1262155,249.0547463006045,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7710003090347234,0.0770753917642925,-0.7807537139600523,0.0380225394363147
785,EL,BI,ArabinoseL,-1.620838377,-0.372474432,641.4424304,1468.161998,678.1262155,704.4396270383759,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7347306548489613,-0.0440939376470185,-0.7807537139600523,0.0380225394363147
786,RP2,BI,ArabinoseL,-1.699806123,-0.195806463,512.1652468,1274.718934,678.1262155,408.9874868119989,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7928518257374005,0.1173580381058817,-0.7807537139600523,0.0380225394363147
787,RP1,BI,ArabinoseL,-1.768820462,-0.189701175,808.642218,1590.781117,678.1262155,436.75359645617095,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.796280534436652,0.1132262738115668,-0.7807537139600523,0.0380225394363147
788,SF1,BI,ArabinoseL,-0.741871459,-0.568115872,307.9501966,1824.987984,678.1262155,30.99842726506233,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7354472493977712,0.2471410927598533,-0.7807537139600523,0.0380225394363147
789,BI,BI,ArabinoseL,-0.800376219,-0.800376219,678.1262155,0.0,678.1262155,70.22354925915896,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7807537139600523,0.0380225394363147,-0.7807537139600523,0.0380225394363147
790,KA,BI,ArabinoseL,-0.897193209,-0.918383755,1267.185468,2195.825867,678.1262155,186.6644960721636,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.7807537139600523,0.0380225394363147
791,CF,BI,ArabinoseL,-0.713817368,-1.46503572,1534.58107,2391.308377,678.1262155,39.29753178447322,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7747391645761742,0.0463737318058709,-0.7807537139600523,0.0380225394363147
792,EC,BI,ArabinoseL,0.321028645,-4.691388079,13685.07104,28069.48199,678.1262155,182.2864551,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6435193071495694,-0.04782846145587,-0.7807537139600523,0.0380225394363147
793,EA,BI,ArabinoseL,-0.213291246,2.24527034,10.55815597,2084.359726,678.1262155,-15.626032062449896,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7286059140580324,0.2582533144674926,-0.7807537139600523,0.0380225394363147
794,PK,BI,ArabinoseL,-1.061545685,-1.019871223,6794.826846,19353.87779,678.1262155,138.86570756698234,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.734465090778677,0.0343645341896359,-0.7807537139600523,0.0380225394363147
795,PR1,BI,ArabinoseL,-2.140473994,-0.203831439,5955.614889,16613.15175,678.1262155,203.1799925124417,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.62148647467857,-0.002116133365859,-0.7807537139600523,0.0380225394363147
796,PAr,BI,ArabinoseL,-1.71161465,-0.568225802,3887.042202,12660.0197,678.1262155,14.002234220766466,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.5779525775593926,-0.0142748062335358,-0.7807537139600523,0.0380225394363147
797,PR2,BI,ArabinoseL,-1.441845647,-1.031893148,4385.911152,15333.62833,678.1262155,170.8190945807761,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.6398755564620169,0.0056531287404293,-0.7807537139600523,0.0380225394363147
798,PH,BI,ArabinoseL,-1.570348477,1.827076292,35.78562378,18306.29082,678.1262155,-161.1114819621199,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.675692322398025,0.0107785747182994,-0.7807537139600523,0.0380225394363147
799,PP,BI,ArabinoseL,-1.180138243,3.093282597,12.40404381,11737.90345,678.1262155,-87.51892997174765,70.22354925915896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.7082373371805837,0.0228923513977414,-0.7807537139600523,0.0380225394363147
800,PAl,CF,ArabinoseL,-2.795400654,-0.99319589,755.5035422,2850.981265,1534.58107,120.9178289559352,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5643511278633632,-0.250667083381068,-0.7747391645761742,0.0463737318058709
801,PAg1,CF,ArabinoseL,-2.699904219,-0.399350381,685.5277092,3156.968542,1534.58107,347.19937704179426,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6443154712889336,-0.2220118218825399,-0.7747391645761742,0.0463737318058709
802,PAg3,CF,ArabinoseL,-3.072485033,-0.010906143,347.5523889,2825.847139,1534.58107,266.9897938484264,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5989515583467925,-0.2484610553238693,-0.7747391645761742,0.0463737318058709
803,LA,CF,ArabinoseL,-1.795728035,-0.105063835,574.887109,2642.141439,1534.58107,249.0547463006045,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7710003090347234,0.0770753917642925,-0.7747391645761742,0.0463737318058709
804,EL,CF,ArabinoseL,-2.396135205,-0.142827713,641.4424304,2567.141895,1534.58107,704.4396270383759,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7347306548489613,-0.0440939376470185,-0.7747391645761742,0.0463737318058709
805,RP2,CF,ArabinoseL,-2.598678497,-0.279182872,512.1652468,2621.418162,1534.58107,408.9874868119989,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7928518257374005,0.1173580381058817,-0.7747391645761742,0.0463737318058709
806,RP1,CF,ArabinoseL,-2.616825134,-0.142431505,808.642218,2307.839796,1534.58107,436.75359645617095,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.796280534436652,0.1132262738115668,-0.7747391645761742,0.0463737318058709
807,SF1,CF,ArabinoseL,-0.948239492,-0.401092147,307.9501966,3671.310429,1534.58107,30.99842726506233,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7354472493977712,0.2471410927598533,-0.7747391645761742,0.0463737318058709
808,KA,CF,ArabinoseL,-1.484904101,-0.884559108,1267.185468,1328.66454,1534.58107,186.6644960721636,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.7747391645761742,0.0463737318058709
809,CF,CF,ArabinoseL,-1.252232774,-1.252232774,1534.58107,0.0,1534.58107,39.29753178447322,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7747391645761742,0.0463737318058709,-0.7747391645761742,0.0463737318058709
810,PK,CF,ArabinoseL,-2.006517067,-0.876823226,6794.826846,18340.17212,1534.58107,138.86570756698234,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.734465090778677,0.0343645341896359,-0.7747391645761742,0.0463737318058709
811,PR1,CF,ArabinoseL,-2.411981192,-0.213590972,5955.614889,15616.3939,1534.58107,203.1799925124417,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.62148647467857,-0.002116133365859,-0.7747391645761742,0.0463737318058709
812,PAr,CF,ArabinoseL,-2.074845239,-0.417250552,3887.042202,11814.71094,1534.58107,14.002234220766466,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.5779525775593926,-0.0142748062335358,-0.7747391645761742,0.0463737318058709
813,PR2,CF,ArabinoseL,-2.701141701,-0.783894493,4385.911152,14505.99229,1534.58107,170.8190945807761,39.29753178447322,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.6398755564620169,0.0056531287404293,-0.7747391645761742,0.0463737318058709
814,PAl,EA,ArabinoseL,2.109261102,-0.804408769,755.5035422,2185.499199,10.55815597,120.9178289559352,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5643511278633632,-0.250667083381068,-0.7286059140580324,0.2582533144674926
815,PAg2,EA,ArabinoseL,1.938554901,0.032223532,425.4960732,2244.710436,10.55815597,261.43512621393825,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6309041661015486,-0.2015744697433372,-0.7286059140580324,0.2582533144674926
816,PAg1,EA,ArabinoseL,1.758571692,-0.162238007,685.5277092,3459.803524,10.55815597,347.19937704179426,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6443154712889336,-0.2220118218825399,-0.7286059140580324,0.2582533144674926
817,PAg3,EA,ArabinoseL,1.430749806,-0.240085133,347.5523889,2265.106137,10.55815597,266.9897938484264,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5989515583467925,-0.2484610553238693,-0.7286059140580324,0.2582533144674926
818,EL,EA,ArabinoseL,1.682151828,0.075447048,641.4424304,1969.101009,10.55815597,704.4396270383759,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7347306548489613,-0.0440939376470185,-0.7286059140580324,0.2582533144674926
819,RP1,EA,ArabinoseL,2.215049089,-0.373095533,808.642218,2586.492627,10.55815597,436.75359645617095,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.796280534436652,0.1132262738115668,-0.7286059140580324,0.2582533144674926
820,SF1,EA,ArabinoseL,2.895409339,0.132673792,307.9501966,1673.003795,10.55815597,30.99842726506233,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7354472493977712,0.2471410927598533,-0.7286059140580324,0.2582533144674926
821,KA,EA,ArabinoseL,2.04298148,-1.612183998,1267.185468,3501.902935,10.55815597,186.6644960721636,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.7286059140580324,0.2582533144674926
822,EC,EA,ArabinoseL,3.084656773,-0.769776182,13685.07104,28711.03277,10.55815597,182.2864551,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6435193071495694,-0.04782846145587,-0.7286059140580324,0.2582533144674926
823,EA,EA,ArabinoseL,0.0,0.0,10.55815597,0.0,10.55815597,-15.626032062449896,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7286059140580324,0.2582533144674926,-0.7286059140580324,0.2582533144674926
824,PK,EA,ArabinoseL,1.181942888,0.00877675,6794.826846,19668.42264,10.55815597,138.86570756698234,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.734465090778677,0.0343645341896359,-0.7286059140580324,0.2582533144674926
825,PR1,EA,ArabinoseL,1.344414312,0.033566904,5955.614889,16694.40038,10.55815597,203.1799925124417,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.62148647467857,-0.002116133365859,-0.7286059140580324,0.2582533144674926
826,PR2,EA,ArabinoseL,0.838452231,-0.080383201,4385.911152,15124.14251,10.55815597,170.8190945807761,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.6398755564620169,0.0056531287404293,-0.7286059140580324,0.2582533144674926
827,PP,EA,ArabinoseL,0.0,0.0,12.40404381,11320.55684,10.55815597,-87.51892997174765,-15.626032062449896,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.7082373371805837,0.0228923513977414,-0.7286059140580324,0.2582533144674926
828,PAl,EC,ArabinoseL,-5.597845899,-0.985891594,755.5035422,28120.71471,13685.07104,120.9178289559352,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5643511278633632,-0.250667083381068,-0.6435193071495694,-0.04782846145587
829,PAg2,EC,ArabinoseL,-7.282494321,-0.177725544,425.4960732,28391.64622,13685.07104,261.43512621393825,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6309041661015486,-0.2015744697433372,-0.6435193071495694,-0.04782846145587
830,PAg3,EC,ArabinoseL,-6.086493147,0.10527818,347.5523889,27956.64316,13685.07104,266.9897938484264,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5989515583467925,-0.2484610553238693,-0.6435193071495694,-0.04782846145587
831,LA,EC,ArabinoseL,-4.155509054,0.039601416,574.887109,28495.55031,13685.07104,249.0547463006045,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7710003090347234,0.0770753917642925,-0.6435193071495694,-0.04782846145587
832,EL,EC,ArabinoseL,-5.470006392,-0.042346254,641.4424304,28040.25987,13685.07104,704.4396270383759,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7347306548489613,-0.0440939376470185,-0.6435193071495694,-0.04782846145587
833,RP2,EC,ArabinoseL,-5.719134938,-0.059531179,512.1652468,28039.69158,13685.07104,408.9874868119989,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7928518257374005,0.1173580381058817,-0.6435193071495694,-0.04782846145587
834,RP1,EC,ArabinoseL,-5.502364684,-0.274715969,808.642218,27420.06137,13685.07104,436.75359645617095,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.796280534436652,0.1132262738115668,-0.6435193071495694,-0.04782846145587
835,KA,EC,ArabinoseL,-4.612967377,-0.113255688,1267.185468,26518.21871,13685.07104,186.6644960721636,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.6435193071495694,-0.04782846145587
836,EC,EC,ArabinoseL,-1.742685633,-1.742685633,13685.07104,0.0,13685.07104,182.2864551,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6435193071495694,-0.04782846145587,-0.6435193071495694,-0.04782846145587
837,PK,EC,ArabinoseL,-4.697627246,-0.429234529,6794.826846,24534.68473,13685.07104,138.86570756698234,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.734465090778677,0.0343645341896359,-0.6435193071495694,-0.04782846145587
838,PR1,EC,ArabinoseL,-6.312457578,0.120592674,5955.614889,21782.59962,13685.07104,203.1799925124417,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.62148647467857,-0.002116133365859,-0.6435193071495694,-0.04782846145587
839,PAr,EC,ArabinoseL,-5.299014331,-0.13037279,3887.042202,24663.7032,13685.07104,14.002234220766466,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.5779525775593926,-0.0142748062335358,-0.6435193071495694,-0.04782846145587
840,PR2,EC,ArabinoseL,-5.658111668,-0.018552286,4385.911152,26267.69138,13685.07104,170.8190945807761,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.6398755564620169,0.0056531287404293,-0.6435193071495694,-0.04782846145587
841,PP,EC,ArabinoseL,-3.488506257,3.007348025,12.40404381,29016.95268,13685.07104,-87.51892997174765,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.7082373371805837,0.0228923513977414,-0.6435193071495694,-0.04782846145587
842,PAl,EL,ArabinoseL,-0.610435008,-1.001956468,755.5035422,1698.541063,641.4424304,120.9178289559352,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5643511278633632,-0.250667083381068,-0.7347306548489613,-0.0440939376470185
843,PAg1,EL,ArabinoseL,-0.918863499,-1.109318405,685.5277092,2728.445685,641.4424304,347.19937704179426,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6443154712889336,-0.2220118218825399,-0.7347306548489613,-0.0440939376470185
844,PAg3,EL,ArabinoseL,-0.922126751,-0.696644847,347.5523889,1849.143287,641.4424304,266.9897938484264,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5989515583467925,-0.2484610553238693,-0.7347306548489613,-0.0440939376470185
845,LA,EL,ArabinoseL,-0.301413474,-0.815052812,574.887109,1179.539771,641.4424304,249.0547463006045,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7710003090347234,0.0770753917642925,-0.7347306548489613,-0.0440939376470185
846,EL,EL,ArabinoseL,-0.817997288,-0.817997288,641.4424304,0.0,641.4424304,704.4396270383759,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7347306548489613,-0.0440939376470185,-0.7347306548489613,-0.0440939376470185
847,RP2,EL,ArabinoseL,-1.022161638,-0.481396113,512.1652468,1252.450576,641.4424304,408.9874868119989,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7928518257374005,0.1173580381058817,-0.7347306548489613,-0.0440939376470185
848,RP1,EL,ArabinoseL,-1.117265493,-0.758272171,808.642218,1438.57347,641.4424304,436.75359645617095,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.796280534436652,0.1132262738115668,-0.7347306548489613,-0.0440939376470185
849,SF1,EL,ArabinoseL,0.042892065,-1.448241897,307.9501966,2083.086451,641.4424304,30.99842726506233,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7354472493977712,0.2471410927598533,-0.7347306548489613,-0.0440939376470185
850,KA,EL,ArabinoseL,-0.140838258,-2.040838477,1267.185468,2466.528455,641.4424304,186.6644960721636,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.7347306548489613,-0.0440939376470185
851,PK,EL,ArabinoseL,-1.215954389,-1.021991348,6794.826846,18705.31437,641.4424304,138.86570756698234,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.734465090778677,0.0343645341896359,-0.7347306548489613,-0.0440939376470185
852,PR1,EL,ArabinoseL,-1.211007116,-1.005516299,5955.614889,16019.70794,641.4424304,203.1799925124417,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.62148647467857,-0.002116133365859,-0.7347306548489613,-0.0440939376470185
853,PAr,EL,ArabinoseL,-1.282627769,-1.031140751,3887.042202,12113.08256,641.4424304,14.002234220766466,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.5779525775593926,-0.0142748062335358,-0.7347306548489613,-0.0440939376470185
854,PR2,EL,ArabinoseL,-1.171470851,-2.55716652,4385.911152,14648.71994,641.4424304,170.8190945807761,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.6398755564620169,0.0056531287404293,-0.7347306548489613,-0.0440939376470185
855,PH,EL,ArabinoseL,-1.511427369,2.122413568,35.78562378,17556.48446,641.4424304,-161.1114819621199,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.675692322398025,0.0107785747182994,-0.7347306548489613,-0.0440939376470185
856,PP,EL,ArabinoseL,-1.465443681,2.996284501,12.40404381,11175.16977,641.4424304,-87.51892997174765,704.4396270383759,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.7082373371805837,0.0228923513977414,-0.7347306548489613,-0.0440939376470185
857,PAg1,KA,ArabinoseL,-1.752719743,-0.162755863,685.5277092,2955.263116,1267.185468,347.19937704179426,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6443154712889336,-0.2220118218825399,-0.7612583622572914,0.0598887978357191
858,PAg3,KA,ArabinoseL,-1.273404797,0.242838935,347.5523889,2817.641589,1267.185468,266.9897938484264,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5989515583467925,-0.2484610553238693,-0.7612583622572914,0.0598887978357191
859,RP2,KA,ArabinoseL,-2.206367622,-0.104723734,512.1652468,2430.612452,1267.185468,408.9874868119989,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7928518257374005,0.1173580381058817,-0.7612583622572914,0.0598887978357191
860,RP1,KA,ArabinoseL,-2.242223441,-0.163506424,808.642218,2035.300418,1267.185468,436.75359645617095,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.796280534436652,0.1132262738115668,-0.7612583622572914,0.0598887978357191
861,SF1,KA,ArabinoseL,-1.45293985,-0.60139699,307.9501966,3677.421282,1267.185468,30.99842726506233,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7354472493977712,0.2471410927598533,-0.7612583622572914,0.0598887978357191
862,KA,KA,ArabinoseL,-1.020431679,-1.020431679,1267.185468,0.0,1267.185468,186.6644960721636,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7612583622572914,0.0598887978357191,-0.7612583622572914,0.0598887978357191
863,PK,KA,ArabinoseL,-1.371587519,-0.891400173,6794.826846,18257.06395,1267.185468,138.86570756698234,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.734465090778677,0.0343645341896359,-0.7612583622572914,0.0598887978357191
864,PR1,KA,ArabinoseL,-2.506946119,-0.297639834,5955.614889,15579.13988,1267.185468,203.1799925124417,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.62148647467857,-0.002116133365859,-0.7612583622572914,0.0598887978357191
865,PAr,KA,ArabinoseL,-1.903197235,-0.799293821,3887.042202,11870.31428,1267.185468,14.002234220766466,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.5779525775593926,-0.0142748062335358,-0.7612583622572914,0.0598887978357191
866,PR2,KA,ArabinoseL,-1.714562051,-1.218660901,4385.911152,14648.9878,1267.185468,170.8190945807761,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.6398755564620169,0.0056531287404293,-0.7612583622572914,0.0598887978357191
867,PH,KA,ArabinoseL,-1.979443748,1.800152012,35.78562378,17723.34851,1267.185468,-161.1114819621199,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.675692322398025,0.0107785747182994,-0.7612583622572914,0.0598887978357191
868,PP,KA,ArabinoseL,-2.246423623,2.773346081,12.40404381,11796.43621,1267.185468,-87.51892997174765,186.6644960721636,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.7082373371805837,0.0228923513977414,-0.7612583622572914,0.0598887978357191
869,PAl,LA,ArabinoseL,-0.751807152,-1.001956468,755.5035422,1874.617347,574.887109,120.9178289559352,249.0547463006045,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.5643511278633632,-0.250667083381068,-0.7710003090347234,0.0770753917642925
870,PAg2,LA,ArabinoseL,-0.337082867,-1.151326837,425.4960732,1908.824628,574.887109,261.43512621393825,249.0547463006045,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.6309041661015486,-0.2015744697433372,-0.7710003090347234,0.0770753917642925
