,Bug 1,Bug 2,Carbon,1 on 2: Effect,2 on 1: Effect,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
11634,KA,PK,Raffinose,0.0,0.0,1.663556757,18257.06395,-1.786464337,-5.799615943692062,-89.61893488053511,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.7612583622572914,0.05988879783571915,1.734465090778677,0.0343645341896359
11635,KA,PK,Melezitose,0.0,0.0,4.49688524,18257.06395,-3.415649221,-8.387609580039339,-81.84174308229409,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.58753478052165,-0.7612583622572914,0.05988879783571915,1.734465090778677,0.0343645341896359
11636,KA,PK,Arabinogalactan,-0.52032554,-0.154958744,8.526779592,18257.06395,439.3079559,0.0816360042381347,73.69363563026445,-4581.420859279718,-1846.999838152701,319.7856159200177,-422.90775786414156,-0.7612583622572914,0.05988879783571915,1.734465090778677,0.0343645341896359
11637,KA,PK,Uridine,-2.264375952,0.709721866,305.6284605,18257.06395,1907.344931,13.29749346463086,-66.27686172223082,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,-0.7612583622572914,0.05988879783571915,1.734465090778677,0.0343645341896359
11638,KA,PK,Mix,-0.756581224,-0.573077757,672.5066576,18257.06395,5401.550267,429.518122271091,1663.9342346447531,2759.911010298725,3559.081141984618,935.9820333754827,1520.1451734521138,-0.7612583622572914,0.05988879783571915,1.734465090778677,0.0343645341896359
11639,KA,PK,Water,0.0,0.0,0.0,18257.06395,0.0,-10.559460594607684,-91.730975609756,-5012.312205527095,-2264.234742272802,129.85587241574865,-415.48598176092287,-0.7612583622572914,0.05988879783571915,1.734465090778677,0.0343645341896359
11640,CF,PK,ArabinoseD,2.866301874,0.0,-1.925921568,18340.17212,20.86980932,-47.05443975156516,-91.71010080971736,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11641,CF,PK,ArabinoseL,-0.876823226,-2.006517067,1534.58107,18340.17212,6794.826846,39.29753178447322,138.86570756698234,12335.053502387886,-3617.8105890062825,1182.3447490169679,-1156.2145892128715,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11642,CF,PK,Xylose,-0.792007483,-1.692342959,1304.696793,18340.17212,6247.327629,46.56944950121067,24.58221556083356,-262.62735676487785,-1831.7195182168239,4975.540851918478,1225.075731282064,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11643,CF,PK,Ribose,-1.440890129,-0.48490353,853.7904747,18340.17212,5321.278713,115.59161451899556,-23.55765234253636,-1694.9022807554343,-240.82647191593367,4172.71385273874,1168.1224639327693,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11644,CF,PK,Rhamnose,4.184157008,0.773013022,664.1993232,18340.17212,19.34071801,1.6834373850417703,-77.73362543860878,-4170.6263765994945,-2666.583267557139,55.821384556513785,114.1443569589125,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11645,CF,PK,Fructose,-1.023534649,-1.5638552,1011.491808,18340.17212,4369.451626,322.4236152050321,-36.003105449814484,7263.078621203025,-1947.9300747856282,323.1544970230396,-1540.2701117941529,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11646,CF,PK,Galactose,-0.657549418,-0.741355816,1077.720206,18340.17212,5162.716981,43.63823827449505,45.1436956854285,8198.217860856765,-3472.529591636279,1585.0405516719188,347.43177064176416,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11647,CF,PK,Glucose,-1.340102696,-0.27802552,665.7794742,18340.17212,6356.45622,269.0318990979248,662.6402964309823,6993.702758671064,1677.726611654751,660.7704706046808,3077.1319408875897,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
